1,184,192,-0.0804945081472,0.0983217582107
2,52,76,-0.611887097359,0.453875243664
3,211,75,-0.485144346952,0.00869998987764
4,215,161,-0.2250302881,0.0653775185347
5,147,154,-0.207310020924,0.282893240452
6,150,162,-0.194959402084,0.279855132103
7,154,155,-0.333193302155,0.166232153773
8,204,101,-0.440952271223,0.0206308066845
9,140,170,-0.174396291375,0.32493725419
10,129,112,-0.383213698864,0.257247179747
11,229,221,-0.04814934358,0.00870000198483
12,72,185,-0.0883548408747,0.606763601303
13,229,182,-0.127305731177,0.00869991164654
14,54,56,-0.648869752884,0.407725274563
15,229,216,-0.0665408298373,0.00870000291616
16,64,185,-0.097872748971,0.619648337364
17,22,89,-0.574518382549,0.576288342476
18,45,107,-0.507579267025,0.504213750362
19,89,186,-0.0643330812454,0.560608208179
20,89,167,-0.186644181609,0.5030990839
21,163,151,-0.233372628689,0.222794830799
22,105,120,-0.353248149157,0.41753000021
23,209,85,-0.455376148224,0.0200007874519
24,186,47,-0.595023930073,0.0859325826168
25,72,101,-0.50887709856,0.433537006378
26,87,113,-0.441778808832,0.382785767317
27,207,174,-0.177412062883,0.0942117869854
28,31,124,-0.417863070965,0.663917422295
29,134,144,-0.310105204582,0.317016273737
30,131,162,-0.186110779643,0.370100170374
31,67,145,-0.291453838348,0.564024567604
32,226,154,-0.22472460568,0.00870002154261
33,133,157,-0.213334053755,0.342643707991
34,112,141,-0.315054357052,0.427206546068
35,116,145,-0.240898683667,0.372933357954
36,197,189,-0.104005150497,0.073595315218
37,229,194,-0.155883088708,0.00869998056442
38,191,23,-0.64736533165,0.00870003178716
39,199,36,-0.602676570415,0.00870000850409
40,167,203,-0.026508782059,0.209702268243
41,228,212,-0.0898610651493,0.00869990698993
42,224,126,-0.330812394619,0.00870004761964
43,208,119,-0.363688975573,0.0424027964473
44,77,69,-0.522005796432,0.459472924471
45,104,164,-0.162562891841,0.447205960751
46,115,161,-0.255252599716,0.358083724976
47,111,117,-0.378006756306,0.370116084814
48,72,142,-0.344188839197,0.583315312862
49,110,190,-0.0799046978354,0.460799723864
50,47,58,-0.648451805115,0.436100661755
51,169,213,-0.00258041266352,0.275338083506
52,110,197,-0.130514010787,0.526963055134
53,93,169,-0.193489357829,0.48007324338
54,187,24,-0.602912187576,0.0102217243984
55,55,164,-0.243540078402,0.598062515259
56,124,95,-0.451801598072,0.241674050689
57,143,119,-0.373640447855,0.246948033571
58,144,100,-0.457281887531,0.198068618774
59,208,59,-0.52229899168,0.00870002433658
60,41,107,-0.492438048124,0.612868070602
61,166,50,-0.539288520813,0.137379169464
62,204,52,-0.522112429142,0.00869996473193
63,212,192,-0.171796604991,0.0984830483794
64,99,94,-0.517862975597,0.288121551275
65,131,101,-0.399745702744,0.224927455187
66,228,150,-0.293080985546,0.00869995821267
67,108,137,-0.293516218662,0.375485628843
68,66,155,-0.240474626422,0.569303274155
69,75,174,-0.170626685023,0.557035684586
70,74,168,-0.214488789439,0.552024424076
71,227,157,-0.240270704031,0.00870000850409
72,143,135,-0.271841406822,0.253617137671
73,94,61,-0.586740076542,0.334455192089
74,61,124,-0.49761775136,0.590806305408
75,43,112,-0.494825929403,0.528775215149
76,192,210,-0.0279065817595,0.152489349246
77,206,209,-0.0397319942713,0.0821201205254
78,225,204,-0.111345775425,0.0156037742272
79,195,68,-0.479309976101,0.0737451985478
80,159,109,-0.391656786203,0.187142759562
81,224,127,-0.317577332258,0.00869990233332
82,201,191,-0.100967876613,0.114266350865
83,174,170,-0.191767409444,0.17752815783
84,75,137,-0.321263730526,0.522765994072
85,126,68,-0.555482566357,0.186391979456
86,128,79,-0.52512460947,0.217924579978
87,169,200,-0.0730944126844,0.250051707029
88,131,156,-0.215612232685,0.345694512129
89,57,156,-0.245106339455,0.615915477276
90,96,168,-0.171042263508,0.484972506762
91,85,163,-0.225285440683,0.55284512043
92,28,64,-0.66681677103,0.520032405853
93,188,23,-0.642020940781,0.00870000571012
94,97,141,-0.296115547419,0.492498040199
95,43,143,-0.320121377707,0.642456352711
96,214,145,-0.265095919371,0.0455507524312
97,85,147,-0.306739389896,0.474067866802
98,153,52,-0.565697491169,0.140937969089
99,189,190,-0.0470242127776,0.193005561829
100,87,175,-0.0878589078784,0.575583994389
101,136,117,-0.374922841787,0.247041791677
102,179,145,-0.204176023602,0.12940223515
103,227,165,-0.255271375179,0.00869995821267
104,55,92,-0.553016424179,0.462873756886
105,61,80,-0.609633028507,0.410029441118
106,199,36,-0.554703056812,0.00869997870177
107,236,219,-0.0136343818158,0.00870000105351
108,199,189,-0.0627968162298,0.0791603922844
109,136,86,-0.501064062119,0.18618889153
110,91,118,-0.409844845533,0.377604305744
111,133,148,-0.257886916399,0.323292255402
112,222,144,-0.291278868914,0.00870000943542
113,214,169,-0.231994926929,0.0333219133317
114,106,146,-0.235351130366,0.464263737202
115,183,141,-0.316859036684,0.132401898503
116,150,48,-0.599300205708,0.146935984492
117,176,178,-0.205711483955,0.209917739034
118,93,115,-0.375944018364,0.41860049963
119,216,98,-0.419871121645,0.00870004203171
120,217,91,-0.422627717257,0.00870001502335
121,218,97,-0.408972620964,0.00870001316071
122,219,145,-0.335673242807,0.0555800050497
123,218,196,-0.139364823699,0.0724126622081
124,120,170,-0.160599336028,0.38825789094
125,95,156,-0.224727988243,0.478703528643
126,63,98,-0.474372535944,0.463308483362
127,217,92,-0.398585736752,0.00869994144887
128,139,181,-0.125463619828,0.325193494558
129,206,79,-0.517211258411,0.0351866334677
130,41,79,-0.586374878883,0.560434579849
131,44,91,-0.521163165569,0.525087594986
132,91,142,-0.295787334442,0.453874796629
133,179,110,-0.333250552416,0.163446053863
134,204,47,-0.545643985271,0.00870002061129
135,167,229,-0.490755498409,0.0688754022121
136,216,204,-0.110382772982,0.0326118543744
137,191,26,-0.619070112705,0.00870002433658
138,81,58,-0.624815702438,0.419138640165
139,50,96,-0.532903909683,0.536778390408
140,59,118,-0.440846681595,0.479093879461
141,164,94,-0.481979995966,0.132129892707
142,208,68,-0.444835841656,0.00869995076209
143,224,181,-0.162637114525,0.0495802238584
144,93,184,-0.087434656918,0.507779598236
145,229,215,-0.108726024628,0.00869955029339
146,201,157,-0.252885222435,0.0815303847194
147,196,129,-0.321405559778,0.10156287998
148,103,87,-0.49214848876,0.289345681667
149,203,43,-0.588884353638,0.0158660821617
150,56,114,-0.527159333229,0.525295495987
151,213,86,-0.455119729042,0.00870001595467
152,213,98,-0.36117452383,0.00883054174483
153,228,194,-0.0723373442888,0.00871109683067
154,228,209,-0.099549613893,0.0087000336498
155,227,208,-0.0553493387997,0.0564166307449
156,64,179,-0.0851101726294,0.657326519489
157,114,116,-0.411037266254,0.318432599306
158,211,86,-0.471139907837,0.0241298098117
159,136,101,-0.442003726959,0.226386860013
160,56,97,-0.518730521202,0.501912236214
161,178,59,-0.50203537941,0.119473800063
162,199,154,-0.253110200167,0.0656709522009
163,220,120,-0.367777854204,0.00869997963309
164,75,102,-0.517240941525,0.42290687561
165,147,75,-0.484634250402,0.194229081273
166,159,81,-0.542029976845,0.101497411728
167,160,29,-0.617912530899,0.0789836123586
168,46,66,-0.648615419865,0.434649974108
169,189,4,-0.683979511261,0.0087000252679
170,178,40,-0.562205851078,0.0873878374696
171,101,101,-0.526208460331,0.388238728046
172,202,205,-0.0389779619873,0.146331325173
173,105,183,-0.1146472767,0.453778803349
174,97,118,-0.354799032211,0.365540415049
175,229,208,-0.129850283265,0.00869989953935
176,255,195,-0.278227448463,0.0920646339655
177,189,193,-0.113456569612,0.143786773086
178,177,164,-0.205205112696,0.208959981799
179,164,148,-0.305633097887,0.183984905481
180,161,228,-0.506380677223,0.0803090929985
181,211,100,-0.467278391123,0.0286820270121
182,225,217,-0.0195100605488,0.040754057467
183,78,203,-0.00816863868386,0.6043664217
184,214,222,-0.0693864375353,0.0378332473338
185,229,206,-0.0968816205859,0.00870000850409
186,223,196,-0.160311952233,0.0522351488471
187,30,80,-0.593118071556,0.581096231937
188,40,89,-0.497106462717,0.493374109268
189,222,117,-0.349709421396,0.00869993958622
190,73,177,-0.170727089047,0.561275839806
191,195,155,-0.254919469357,0.0983399450779
192,93,134,-0.285134673119,0.438664972782
193,230,162,-0.207960650325,0.00870001222938
194,68,159,-0.246743261814,0.561617493629
195,177,26,-0.609098732471,0.0633606910706
196,21,73,-0.618884682655,0.577113807201
197,31,85,-0.573920845985,0.583840370178
198,166,103,-0.411840647459,0.152365967631
199,190,154,-0.263169437647,0.105613052845
200,220,123,-0.325632840395,0.0144680133089
201,224,146,-0.23064430058,0.00869994796813
202,205,133,-0.309470117092,0.0782373547554
203,81,118,-0.397578954697,0.473453581333
204,94,108,-0.465173959732,0.350457966328
205,166,110,-0.414987206459,0.138228610158
206,78,136,-0.326983779669,0.503427505493
207,84,128,-0.412392675877,0.42470818758
208,80,122,-0.374763518572,0.540271401405
209,68,135,-0.309903800488,0.516282320023
210,165,157,-0.243957877159,0.210644468665
211,158,179,-0.133385702968,0.25630453229
212,92,172,-0.169574603438,0.491584151983
213,96,126,-0.398528277874,0.358646124601
214,176,96,-0.442635327578,0.1156867221
215,202,43,-0.592120826244,0.0087000541389
216,67,95,-0.531860888004,0.450430482626
217,55,115,-0.383379459381,0.463946908712
218,224,127,-0.314670860767,0.00870001222938
219,98,136,-0.347230166197,0.370174854994
220,116,134,-0.290026456118,0.298443824053
221,151,134,-0.298090785742,0.216019108891
222,183,158,-0.192535296082,0.0826138630509
223,228,152,-0.24613173306,0.00964610651135
224,173,230,-0.350536227226,0.16343909502
225,142,59,-0.571889281273,0.185208126903
226,170,93,-0.452298849821,0.131545186043
227,185,71,-0.495147228241,0.0398590303957
228,195,30,-0.617698311806,0.00869996938854
229,154,42,-0.607697486877,0.127431407571
230,226,164,-0.223066136241,0.00869986880571
231,155,72,-0.524259090424,0.145619124174
232,213,79,-0.405504375696,0.00869997311383
233,222,119,-0.301892638206,0.00869994517416
234,229,210,-0.0624544508755,0.00869995541871
235,175,198,-0.166768327355,0.0086998231709
236,214,175,-0.174562066793,0.0552697777748
237,76,166,-0.192138373852,0.545884132385
238,90,154,-0.308340013027,0.428253501654
239,58,77,-0.604778707027,0.445390045643
240,38,71,-0.592298388481,0.559132635593
241,87,194,-0.0518372356892,0.540874123573
242,82,35,-0.646147072315,0.268003761768
243,148,185,-0.153526708484,0.35419306159
244,56,166,-0.213419809937,0.635066449642
245,22,108,-0.538941383362,0.614525318146
246,228,197,-0.0931959450245,0.00870001967996
247,147,69,-0.535648405552,0.230144411325
248,211,77,-0.452290952206,0.00869989674538
249,164,153,-0.290140509605,0.244585558772
250,223,158,-0.252501517534,0.0110230129212
251,230,171,-0.182751819491,0.00961525551975
252,200,153,-0.299354076385,0.120079793036
253,174,135,-0.294058591127,0.167348787189
254,166,229,-0.329668283463,0.2365308851
255,53,106,-0.510823667049,0.494926512241
256,228,210,-0.127979397774,0.008699988015
257,90,116,-0.452249467373,0.417388796806
258,78,110,-0.500921845436,0.510152816772
259,22,98,-0.544567644596,0.641977369785
260,136,96,-0.50730574131,0.228891342878
261,149,183,-0.112524181604,0.328785538673
262,108,164,-0.223439946771,0.448576718569
263,102,133,-0.342876553535,0.408128082752
264,173,70,-0.526876270771,0.108972691
265,222,160,-0.231583103538,0.021429926157
266,205,57,-0.536252558231,0.00884694512933
267,177,36,-0.59972089529,0.088949047029
268,100,60,-0.611315011978,0.263885885477
269,195,25,-0.627134561539,0.00870001967996
270,189,36,-0.565822422504,0.0509623996913
271,66,193,-0.0532825775445,0.6092441082
272,213,193,-0.159194469452,0.0380510166287
273,213,187,-0.14796602726,0.0592815726995
274,74,166,-0.198348268867,0.560466766357
275,183,32,-0.60048854351,0.0777182206511
276,132,77,-0.511098027229,0.215921625495
277,175,151,-0.234504938126,0.181647732854
278,169,84,-0.446707367897,0.0636852383614
279,181,106,-0.403300046921,0.120354175568
280,74,136,-0.353068053722,0.495285302401
281,101,159,-0.210284307599,0.459814012051
282,210,147,-0.272912532091,0.0515822507441
283,193,21,-0.617267429829,0.0086999759078
284,202,128,-0.346725702286,0.0864448621869
285,161,229,-0.456548810005,0.118932358921
286,180,148,-0.195773974061,0.154132902622
287,129,99,-0.477554231882,0.212452843785
288,74,114,-0.386221021414,0.457520574331
289,182,189,-0.106919676065,0.167215466499
290,198,167,-0.180643811822,0.111408308148
291,154,50,-0.614802181721,0.133486658335
292,185,200,-0.0622757263482,0.174172356725
293,150,34,-0.606114029884,0.129210472107
294,146,57,-0.555690765381,0.174059271812
295,163,78,-0.47823870182,0.126671671867
296,229,206,-0.0653931945562,0.00870003458112
297,213,197,-0.100587695837,0.0669187381864
298,93,96,-0.50893330574,0.366454035044
299,213,96,-0.439510285854,0.00870001409203
300,89,131,-0.391403883696,0.421464025974
301,83,136,-0.27718898654,0.528775632381
302,94,150,-0.252814918756,0.475850313902
303,77,135,-0.384437859058,0.532677352428
304,33,75,-0.651089429855,0.498360961676
305,195,26,-0.621040344238,0.00869988556951
306,48,177,-0.173864290118,0.676745414734
307,31,124,-0.409791052341,0.660475552082
308,223,122,-0.321283221245,0.00869998149574
309,211,208,-0.0382318086922,0.062478389591
310,200,57,-0.494043469429,0.0145016852766
311,228,176,-0.179135233164,0.00888193771243
312,227,192,-0.12011615932,0.00870003551245
313,181,203,-0.0523517094553,0.158093124628
314,148,187,-0.120903812349,0.27789580822
315,187,198,-0.0655910000205,0.164435297251
316,228,206,-0.145922839642,0.00869989581406
317,116,105,-0.492296934128,0.285574406385
318,200,66,-0.493380367756,0.0654059872031
319,46,95,-0.564068198204,0.524669349194
320,54,104,-0.527428984642,0.488886773586
321,212,75,-0.438004910946,0.008699959144
322,167,174,-0.149392291903,0.225697502494
323,160,157,-0.210574626923,0.23024687171
324,230,157,-0.194362834096,0.00869978871197
325,219,166,-0.243576020002,0.0251715090126
326,209,141,-0.308713316917,0.0825046747923
327,192,106,-0.450014948845,0.04988559708
328,219,127,-0.334680974483,0.00869987811893
329,195,136,-0.289194375277,0.0752722397447
330,220,123,-0.328627794981,0.00869996473193
331,177,46,-0.524561047554,0.113273739815
332,197,109,-0.442663043737,0.0367016494274
333,199,38,-0.568884670734,0.0101283676922
334,198,33,-0.586485266685,0.00873850472271
335,192,48,-0.52556425333,0.0645672082901
336,139,175,-0.150645449758,0.320008069277
337,125,112,-0.377396941185,0.239473894238
338,135,135,-0.280911624432,0.306251585484
339,130,151,-0.236302778125,0.346315830946
340,135,139,-0.293245345354,0.304548740387
341,204,56,-0.584228157997,0.00869985856116
342,30,91,-0.555960595608,0.602656185627
343,34,95,-0.471796274185,0.549853920937
344,155,66,-0.525918245316,0.156874760985
345,172,74,-0.476402074099,0.10301373899
346,202,195,-0.112761572003,0.135192170739
347,20,83,-0.596101403236,0.581516027451
348,94,105,-0.458003252745,0.386447966099
349,122,181,-0.184699073434,0.34373614192
350,198,164,-0.223017886281,0.121062383056
351,39,144,-0.317289441824,0.660280704498
352,32,104,-0.468761950731,0.582475483418
353,119,166,-0.209187880158,0.37716782093
354,208,71,-0.490873038769,0.00869971886277
355,80,104,-0.451751500368,0.453878134489
356,111,190,-0.0485082678497,0.446800142527
357,68,110,-0.432443737984,0.514717876911
358,75,196,-0.502591431141,0.538108408451
359,50,88,-0.608115971088,0.459427773952
360,123,64,-0.527490198612,0.189095944166
361,157,91,-0.47407668829,0.164814814925
362,152,100,-0.43672093749,0.218084946275
363,34,130,-0.379341989756,0.649892270565
364,181,201,-0.0686216279864,0.202952206135
365,159,83,-0.489498078823,0.15940991044
